product_id_values,avg_review,main_categories,total_quantity_sold,Revenue_2016,Revenue_2017,Revenue_2018,product_lifecycle,sellers_inolved,transaction_value,total_customers_bought
P01917,5,"Construction tools ,arts & Others",4,0,0,18.25,only one year,4,114.76,4
P28223,5,NULL,4,0,0,11.89,only one year,4,115.24,4
P10176,5,"Sports, Toys & Leisure",4,0,0,14.95,only one year,4,115.88,4
P21628,4,Home & Furniture,4,0,17.9,0,only one year,4,116.31,4
P29241,5,"Construction tools ,arts & Others",4,0,16.9,16.9,last two years,4,120.13,4
P12042,5,"Construction tools ,arts & Others",4,0,19.9,19.9,last two years,4,120.33,4
P23421,4,"Construction tools ,arts & Others",4,0,16.9,0,only one year,4,120.59,4
P08778,5,Beauty & Personal Care,4,0,0,12.99,only one year,4,121.83,4
P02398,4,NULL,4,0,19.9,19.9,last two years,4,122.81,4
P07880,3,Home & Furniture,4,0,16.24,16.24,last two years,4,125.29,4
P13515,4,"Construction tools ,arts & Others",4,0,18.51,0,only one year,4,125.77,4
P05484,4,"Construction tools ,arts & Others",4,0,0,17.96,only one year,4,129.78,4
P18145,2,Electronics & Technology,4,0,0,14.3,only one year,4,130.12,4
P22148,3,Electronics & Technology,4,0,18.65,0,only one year,4,131.42,4
P15555,4,Electronics & Technology,4,0,18.34,18.34,last two years,4,131.46,4
P25169,4,Electronics & Technology,4,18.99,18.99,18.99,First two years,4,132.77,4
P07750,4,Home & Furniture,4,0,15,15,last two years,4,132.97,4
P05647,3,Beauty & Personal Care,4,0,19.99,19.99,last two years,4,133.37,4
P16139,5,"Sports, Toys & Leisure",4,0,22.15,22.15,last two years,4,133.48,4
P32511,1,Electronics & Technology,4,0,20.9,0,only one year,4,134.26,4
P03536,5,"Construction tools ,arts & Others",4,0,0,22.9,only one year,4,134.65,4
P23125,5,"Sports, Toys & Leisure",4,0,0,22,only one year,4,138.65,4
P22953,3,Home & Furniture,4,0,22.9,0,only one year,4,140.95,4
P14563,5,Electronics & Technology,4,0,0,24.99,only one year,4,142.63,4
P11324,4,"Sports, Toys & Leisure",4,0,20.99,0,only one year,4,146.83,4
P10189,3,Electronics & Technology,4,0,0,14.99,only one year,4,148.2,4
P22410,4,Electronics & Technology,4,0,21.99,0,only one year,4,150.01,4
P15499,5,"Construction tools ,arts & Others",4,0,27.18,27.18,last two years,4,150.21,4
P04317,4,Electronics & Technology,4,0,19.45,0,only one year,4,150.37,4
P11029,4,"Sports, Toys & Leisure",116,0,32.03,32.03,last two years,116,5648.23,116
P14367,4,"Sports, Toys & Leisure",120,0,162.38,162.38,last two years,120,21477.41,120
P10751,4,"Construction tools ,arts & Others",120,0,173.78,173.78,last two years,120,26460.11,120
P27129,3,"Sports, Toys & Leisure",124,0,257.03,257.03,last two years,124,33833.91,124
P08786,4,Beauty & Personal Care,140,0,0,50.04,only one year,140,8678.71,140
P03414,4,Beauty & Personal Care,154,0,0,121.22,only one year,154,24079.42,154
P25309,4,"Construction tools ,arts & Others",157,0,101.14,101.14,last two years,157,22114.95,157
P21672,3,"Sports, Toys & Leisure",158,0,77.97,77.97,last two years,158,14787.71,158
P11747,4,NULL,192,0,122.99,122.99,last two years,192,26586.34,192
P16087,3,Beauty & Personal Care,232,0,59.96,59.96,last two years,232,17645.52,232
P08052,4,Electronics & Technology,257,0,0,149.94,only one year,257,45290.31,257
P02795,4,Beauty & Personal Care,282,0,22.49,22.49,last two years,282,10068.03,282
P05207,3,Electronics & Technology,4,0,24.69,24.69,last two years,4,150.86,4
P12497,4,Home & Furniture,4,0,26.25,26.25,last two years,4,151.38,4
P01423,3,Fashion & Accessories,4,0,29.99,29.99,last two years,4,152.42,4
P14024,5,Electronics & Technology,4,0,0,29,only one year,4,154.94,4
P28043,4,Home & Furniture,4,0,26.15,0,only one year,4,155.03,4
P30573,3,"Sports, Toys & Leisure",4,0,29,29,last two years,4,156.97,4
P32097,2,Home & Furniture,4,0,32.99,32.99,last two years,4,158.73,4
P19972,2,"Construction tools ,arts & Others",4,0,32,32,last two years,4,163.16,4
P21197,4,"Sports, Toys & Leisure",4,0,28.4,28.4,last two years,4,164.47,4
P04350,4,Electronics & Technology,4,0,0,19.99,only one year,4,164.66,4
P16610,3,Fashion & Accessories,4,0,18.99,18.99,last two years,4,165.5,4
P06559,5,Electronics & Technology,4,0,28.65,28.65,last two years,4,165.51,4
P15257,4,"Sports, Toys & Leisure",4,0,27.85,27.85,last two years,4,165.58,4
P12899,3,Fashion & Accessories,4,0,31.24,31.24,last two years,4,166.88,4
P18946,4,Home & Furniture,4,0,29.99,0,only one year,4,167.36,4
P09298,3,Home & Furniture,4,0,29.99,29.99,last two years,4,171.28,4
P17085,3,Electronics & Technology,4,0,21.37,21.37,last two years,4,173.07,4
P01944,3,Home & Furniture,4,0,27.49,27.49,last two years,4,180.02,4
P22788,4,Electronics & Technology,4,0,0,27.99,only one year,4,180.11,4
P28348,4,Home & Furniture,4,0,29.97,29.97,last two years,4,181.39,4
P22004,2,Home & Furniture,4,0,35,35,last two years,4,181.52,4
P06555,3,"Sports, Toys & Leisure",4,0,38,38,last two years,4,181.95,4
P20377,3,"Construction tools ,arts & Others",4,0,0,30,only one year,4,182.05,4
P27233,2,Electronics & Technology,4,0,0,29.99,only one year,4,182.2,4
P10263,3,Home & Furniture,4,0,0,29.99,only one year,4,182.92,4
P23788,4,Electronics & Technology,4,0,32.5,0,only one year,4,183.9,4
P23692,5,NULL,4,0,29.99,0,only one year,4,184.4,4
P30334,3,Home & Furniture,4,0,0,29.9,only one year,4,187.04,4
P01582,4,Electronics & Technology,4,0,27.99,27.99,last two years,4,187.16,4
P31849,4,Electronics & Technology,4,0,0,32,only one year,4,190.51,4
P30591,5,"Sports, Toys & Leisure",4,0,29.9,0,only one year,4,191.06,4
P05471,3,Electronics & Technology,4,0,27.99,27.99,last two years,4,191.41,4
P28440,3,Electronics & Technology,4,31.89,31.89,0,First two years,4,192.58,4
P28666,4,"Construction tools ,arts & Others",4,0,0,33,only one year,4,194.14,4
P01243,4,Home & Furniture,4,0,32.64,0,only one year,4,195.26,4
P09005,4,Home & Furniture,4,0,33.23,33.23,last two years,4,197.51,4
P06726,4,"Construction tools ,arts & Others",4,0,37,0,only one year,4,198.21,4
P03832,2,Home & Furniture,4,0,0,29.9,only one year,4,199.48,4
P32791,4,Beauty & Personal Care,4,0,0,33.97,only one year,4,199.52,4
P16311,4,Electronics & Technology,4,0,0,35.9,only one year,4,200.01,4
P00954,4,Home & Furniture,4,0,33,33,last two years,4,200.1,4
P15728,5,Beauty & Personal Care,4,0,0,40.9,only one year,4,201.78,4
P08147,5,"Sports, Toys & Leisure",4,0,0,34.89,only one year,4,203.06,4
P04369,4,"Construction tools ,arts & Others",4,0,37.63,37.63,last two years,4,203.1,4
P28564,3,Home & Furniture,4,0,37.4,0,only one year,4,205.05,4
P31896,4,"Sports, Toys & Leisure",4,0,0,39.9,only one year,4,211.2,4
P32844,4,Electronics & Technology,4,0,39,0,only one year,4,213.15,4
P00030,4,"Sports, Toys & Leisure",4,0,36,0,only one year,4,214.4,4
P10488,5,Electronics & Technology,4,0,0,33.6,only one year,4,215.97,4
P08327,3,Beauty & Personal Care,4,0,42.24,42.24,last two years,4,216.37,4
P17739,4,"Sports, Toys & Leisure",4,0,39.9,0,only one year,4,218.42,4
P22140,4,"Construction tools ,arts & Others",4,0,0,39.8,only one year,4,220.49,4
P09269,4,Beauty & Personal Care,87,55.72,55.72,55.72,First two years,87,6071.25,87
P26120,4,"Sports, Toys & Leisure",97,0,111.36,111.36,last two years,97,12408.8,97
P01065,4,"Construction tools ,arts & Others",98,0,94.84,94.84,last two years,98,13215.04,98
P17533,4,"Sports, Toys & Leisure",100,0,43.98,43.98,last two years,100,5797.83,100
P16188,4,Electronics & Technology,105,0,13.65,13.65,last two years,105,3077.1,105
P10386,3,"Construction tools ,arts & Others",107,0,0,100.69,only one year,107,12802.07,107
P30403,4,Home & Furniture,116,0,45.87,45.87,last two years,116,6985.24,116
P18045,4,"Construction tools ,arts & Others",132,0,103.65,103.65,last two years,132,18957.79,132
P28967,4,Beauty & Personal Care,133,0,29.9,29.9,last two years,133,5344.21,133
P00889,4,Home & Furniture,137,0,40.89,40.89,last two years,137,7645.93,137
P08302,3,Beauty & Personal Care,143,0,0,65.69,only one year,143,13108.56,143
P26832,4,Fashion & Accessories,145,0,49,49,last two years,145,8917.75,145
P04275,4,Beauty & Personal Care,148,0,55.62,55.62,last two years,148,10196.85,148
P14069,4,Beauty & Personal Care,153,0,350.76,350.76,last two years,153,57905.08,153
P21303,4,"Sports, Toys & Leisure",173,0,106.4,106.4,last two years,173,21452.75,173
P06980,4,Home & Furniture,180,0,87.78,87.78,last two years,180,18639.45,180
P05693,4,Beauty & Personal Care,274,0,87.36,87.36,last two years,274,28104.73,274
P10841,3,"Construction tools ,arts & Others",303,0,54.73,54.73,last two years,303,22256.83,303
P08614,4,"Construction tools ,arts & Others",370,0,54.63,54.63,last two years,370,26181.03,370
P22113,4,Home & Furniture,437,0,71.28,71.28,last two years,437,37139.97,437
P15475,2,NULL,4,0,41.49,0,only one year,4,220.87,4
P25229,5,"Sports, Toys & Leisure",4,0,0,31.99,only one year,4,221.44,4
P19597,1,"Sports, Toys & Leisure",4,0,0,42.9,only one year,4,222.54,4
P11381,4,Home & Furniture,4,0,0,39.9,only one year,4,226.11,4
P29421,4,"Sports, Toys & Leisure",4,0,0,35,only one year,4,227.57,4
P23564,4,Beauty & Personal Care,4,0,47.37,0,only one year,4,230.97,4
P16580,4,Beauty & Personal Care,4,0,0,42,only one year,4,232.45,4
P15412,4,"Sports, Toys & Leisure",4,0,49,0,only one year,4,233.48,4
P29524,4,Home & Furniture,4,0,40,0,only one year,4,234.54,4
P15577,4,Home & Furniture,4,0,41.9,0,only one year,4,234.78,4
P11993,5,Electronics & Technology,4,0,0,36,only one year,4,236.2,4
P19326,4,Home & Furniture,4,0,45.75,0,only one year,4,240.12,4
P27175,4,"Construction tools ,arts & Others",4,0,0,45.33,only one year,4,240.65,4
P23184,4,Electronics & Technology,4,0,0,45.98,only one year,4,240.78,4
P11572,5,"Sports, Toys & Leisure",4,0,42.9,42.9,last two years,4,241.91,4
P17221,4,Beauty & Personal Care,4,0,0,42.36,only one year,4,242.12,4
P15286,4,Home & Furniture,4,0,0,42.99,only one year,4,242.15,4
P30171,4,Home & Furniture,4,0,47.99,47.99,last two years,4,243.09,4
P21877,5,"Sports, Toys & Leisure",4,0,42.49,0,only one year,4,243.9,4
P11098,4,"Sports, Toys & Leisure",4,0,49,0,only one year,4,244.44,4
P25219,4,Electronics & Technology,4,0,0,50.9,only one year,4,245.17,4
P03960,5,Home & Furniture,4,0,49.28,0,only one year,4,246.2,4
P24798,3,Home & Furniture,4,0,0,44.99,only one year,4,246.21,4
P21542,3,Home & Furniture,4,0,44.5,44.5,last two years,4,247.78,4
P17049,3,"Construction tools ,arts & Others",4,0,45.9,45.9,last two years,4,249.01,4
P05335,4,"Sports, Toys & Leisure",4,0,0,49.49,only one year,4,249.2,4
P14949,3,Home & Furniture,4,0,46.17,46.17,last two years,4,253.05,4
P26658,4,Electronics & Technology,4,0,48.4,0,only one year,4,254.68,4
P05937,4,Electronics & Technology,4,0,50.55,50.55,last two years,4,255.35,4
P22581,4,Electronics & Technology,4,0,0,49.99,only one year,4,257.48,4
P15037,4,Home & Furniture,4,0,49.9,0,only one year,4,258.01,4
P18159,5,Beauty & Personal Care,4,0,48.65,0,only one year,4,258.96,4
P11329,3,Home & Furniture,4,0,0,44.9,only one year,4,259.52,4
P08011,4,"Sports, Toys & Leisure",4,0,0,49,only one year,4,259.83,4
P09104,5,"Sports, Toys & Leisure",4,0,44.9,44.9,last two years,4,260.58,4
P19953,4,Home & Furniture,4,0,44.99,0,only one year,4,260.62,4
P31826,1,Fashion & Accessories,4,0,39.9,0,only one year,4,262.12,4
P11323,3,Home & Furniture,4,0,49,49,last two years,4,264.66,4
P05828,4,Home & Furniture,4,0,49,0,only one year,4,265.05,4
P27249,3,"Sports, Toys & Leisure",4,0,48.9,48.9,last two years,4,266.67,4
P12628,4,Electronics & Technology,4,0,49.99,0,only one year,4,266.99,4
P25403,4,Electronics & Technology,4,46.75,46.75,0,First two years,4,267.31,4
P31445,3,"Sports, Toys & Leisure",4,0,0,55.99,only one year,4,271.08,4
P08548,4,Home & Furniture,4,0,50.4,50.4,last two years,4,272.11,4
P27436,4,Home & Furniture,4,0,56.25,56.25,last two years,4,275.89,4
P03144,3,"Construction tools ,arts & Others",4,0,51.4,0,only one year,4,277.19,4
P04541,3,Beauty & Personal Care,4,0,0,56.45,only one year,4,278.23,4
P18440,5,Home & Furniture,4,0,54.99,54.99,last two years,4,278.46,4
P01260,4,Beauty & Personal Care,4,0,52.48,52.48,last two years,4,281.59,4
P22109,3,"Sports, Toys & Leisure",4,0,52.5,0,only one year,4,285.12,4
P00251,4,Home & Furniture,4,0,0,56,only one year,4,285.33,4
P15609,4,Home & Furniture,4,0,56,0,only one year,4,286.1,4
P23958,5,Beauty & Personal Care,4,0,0,56.9,only one year,4,289.47,4
P30885,5,"Sports, Toys & Leisure",4,0,59.58,0,only one year,4,292.3,4
P06257,4,Beauty & Personal Care,4,0,0,56.5,only one year,4,292.5,4
P04976,4,Home & Furniture,4,0,0,58,only one year,4,293.75,4
P26691,4,Electronics & Technology,4,0,63.99,63.99,last two years,4,295.89,4
P24713,4,Home & Furniture,4,0,59.92,59.92,last two years,4,296.78,4
P19027,5,Electronics & Technology,4,0,59.63,59.63,last two years,4,297.75,4
P09951,4,Home & Furniture,4,0,0,56.49,only one year,4,299.35,4
P17449,4,"Sports, Toys & Leisure",4,0,59.9,0,only one year,4,300.32,4
P04342,2,Home & Furniture,4,0,0,59.15,only one year,4,300.49,4
P28689,4,"Sports, Toys & Leisure",4,0,59.9,59.9,last two years,4,301.32,4
P09059,4,Home & Furniture,4,0,59.9,0,only one year,4,302.15,4
P19229,4,"Sports, Toys & Leisure",4,0,58.9,0,only one year,4,303.58,4
P30586,4,Electronics & Technology,4,0,0,59,only one year,4,303.6,4
P01690,4,"Construction tools ,arts & Others",4,0,0,59.08,only one year,4,304.05,4
P29808,4,"Sports, Toys & Leisure",4,0,0,58.4,only one year,4,306,4
P08324,5,Beauty & Personal Care,4,0,64.9,0,only one year,4,307.09,4
P22257,4,Home & Furniture,4,0,57.35,57.35,last two years,4,309.57,4
P04892,4,"Sports, Toys & Leisure",4,0,63.49,63.49,last two years,4,310.42,4
P30191,3,Home & Furniture,4,0,50.77,0,only one year,4,311.03,4
P17540,4,Home & Furniture,4,59.71,59.71,59.71,First two years,4,313.2,4
P17890,3,Electronics & Technology,4,0,69,0,only one year,4,313.57,4
P01510,3,"Construction tools ,arts & Others",4,0,0,56.99,only one year,4,325.79,4
P24302,4,Home & Furniture,4,0,61.92,61.92,last two years,4,328.37,4
P28169,3,Beauty & Personal Care,4,0,0,59.24,only one year,4,329.86,4
P15795,3,Electronics & Technology,4,0,59.9,59.9,last two years,4,330.04,4
P00971,4,Electronics & Technology,4,0,69,0,only one year,4,334.12,4
P16905,5,Beauty & Personal Care,4,0,0,69.9,only one year,4,338.75,4
P25342,3,"Construction tools ,arts & Others",4,0,63.7,63.7,last two years,4,338.9,4
P12692,4,"Sports, Toys & Leisure",4,0,76.22,0,only one year,4,339.2,4
P25578,4,Electronics & Technology,4,0,75.89,75.89,last two years,4,341.07,4
P22531,4,Electronics & Technology,4,0,0,69.59,only one year,4,341.62,4
P18284,4,Home & Furniture,4,0,0,69,only one year,4,342.77,4
P21151,4,Electronics & Technology,4,0,0,49.9,only one year,4,347.47,4
P07848,5,"Sports, Toys & Leisure",4,0,62,62,last two years,4,348.51,4
P11851,5,"Sports, Toys & Leisure",4,0,69.4,69.4,last two years,4,351.01,4
P23106,5,"Construction tools ,arts & Others",4,0,0,69.9,only one year,4,354.28,4
P17541,3,Home & Furniture,4,0,69.9,0,only one year,4,356.05,4
P15181,5,"Sports, Toys & Leisure",4,0,0,74,only one year,4,357.94,4
P20751,4,Beauty & Personal Care,4,0,0,63.49,only one year,4,359.4,4
P18061,2,Home & Furniture,4,0,70.9,70.9,last two years,4,359.73,4
P11765,4,"Construction tools ,arts & Others",4,0,0,66.9,only one year,4,362.27,4
P04340,3,"Construction tools ,arts & Others",4,0,63.85,63.85,last two years,4,363.37,4
P08736,3,Home & Furniture,4,0,79.9,79.9,last two years,4,363.92,4
P23746,4,Home & Furniture,4,0,79,79,last two years,4,364.25,4
P02178,3,"Construction tools ,arts & Others",4,0,0,67.4,only one year,4,366.39,4
P11715,4,"Construction tools ,arts & Others",4,0,0,68.58,only one year,4,370.35,4
P14395,3,Home & Furniture,4,0,79.47,79.47,last two years,4,373.24,4
P03771,3,"Construction tools ,arts & Others",4,0,0,79.9,only one year,4,376.06,4
P26886,3,Home & Furniture,4,0,77.5,77.5,last two years,4,376.26,4
P28231,4,Home & Furniture,4,0,76.9,76.9,last two years,4,377.84,4
P17421,4,Home & Furniture,4,0,0,66.9,only one year,4,378.39,4
P31263,5,"Construction tools ,arts & Others",4,0,79.99,0,only one year,4,379.22,4
P22818,4,Fashion & Accessories,4,0,74.99,0,only one year,4,381.19,4
P05704,4,Electronics & Technology,4,0,82.49,0,only one year,4,384.26,4
P03012,5,"Construction tools ,arts & Others",4,0,81.76,81.76,last two years,4,384.29,4
P20079,4,"Construction tools ,arts & Others",4,0,0,50,only one year,4,384.35,4
P10432,4,Fashion & Accessories,4,0,0,83.9,only one year,4,384.39,4
P10109,3,Home & Furniture,4,0,75,0,only one year,4,387.66,4
P14175,3,"Sports, Toys & Leisure",4,0,0,76,only one year,4,391.12,4
P27383,2,"Sports, Toys & Leisure",4,0,0,79,only one year,4,394.09,4
P25697,4,"Sports, Toys & Leisure",4,0,85.9,85.9,last two years,4,398.55,4
P09125,5,NULL,4,0,79.25,0,only one year,4,399.8,4
P11889,4,"Construction tools ,arts & Others",4,0,0,83.41,only one year,4,401.72,4
P15170,3,Electronics & Technology,4,0,0,82.49,only one year,4,407.7,4
P30747,5,"Construction tools ,arts & Others",4,0,89,89,last two years,4,410.16,4
P00293,4,"Sports, Toys & Leisure",4,0,85,85,last two years,4,410.45,4
P24140,5,"Construction tools ,arts & Others",4,0,83.05,83.05,last two years,4,413.52,4
P26432,4,Fashion & Accessories,4,0,83.36,83.36,last two years,4,418.09,4
P00263,4,"Construction tools ,arts & Others",4,0,84.9,84.9,last two years,4,418.4,4
P13008,3,Home & Furniture,4,0,92.4,0,only one year,4,421.04,4
P08577,2,Home & Furniture,4,0,0,89.7,only one year,4,422.9,4
P08346,4,Beauty & Personal Care,4,0,0,84.99,only one year,4,430.7,4
P22926,4,Home & Furniture,4,0,92.2,92.2,last two years,4,434.64,4
P29654,4,Home & Furniture,4,0,84.9,0,only one year,4,436.03,4
P14955,4,Beauty & Personal Care,4,0,0,89.99,only one year,4,442.15,4
P19531,4,"Construction tools ,arts & Others",4,89.9,89.9,0,First two years,4,443.35,4
P01032,5,Fashion & Accessories,4,0,99.9,99.9,last two years,4,447.12,4
P25379,4,"Sports, Toys & Leisure",4,0,96.72,0,only one year,4,450.56,4
P10984,4,Home & Furniture,4,0,89.9,0,only one year,4,451.04,4
P15294,4,Home & Furniture,4,0,101.9,101.9,last two years,4,451.66,4
P20406,4,Home & Furniture,4,0,96.68,96.68,last two years,4,451.93,4
P26998,4,Home & Furniture,4,0,99.9,99.9,last two years,4,459.77,4
P31056,5,"Construction tools ,arts & Others",4,0,0,92.18,only one year,4,461.43,4
P06164,4,"Sports, Toys & Leisure",4,0,104.9,104.9,last two years,4,465.8,4
P09925,4,"Sports, Toys & Leisure",4,0,0,102.42,only one year,4,466.86,4
P32149,3,Beauty & Personal Care,4,0,0,94.9,only one year,4,475.52,4
P00216,4,Home & Furniture,4,0,102.4,102.4,last two years,4,479.17,4
P09483,4,"Sports, Toys & Leisure",4,0,99.9,99.9,last two years,4,480.48,4
P17314,4,Beauty & Personal Care,4,0,0,109.22,only one year,4,482.4,4
P29141,5,Fashion & Accessories,4,0,0,104.6,only one year,4,489.33,4
P29517,4,Home & Furniture,4,0,0,99.99,only one year,4,489.81,4
P07817,3,"Sports, Toys & Leisure",4,0,109.9,0,only one year,4,493.8,4
P30536,4,"Sports, Toys & Leisure",4,0,0,99.74,only one year,4,495.1,4
P14046,5,"Sports, Toys & Leisure",4,0,112,112,last two years,4,500.15,4
P09999,4,NULL,4,0,104,0,only one year,4,502.48,4
P09396,5,Home & Furniture,4,0,109.9,0,only one year,4,503.4,4
P03737,4,Fashion & Accessories,4,0,92.47,0,only one year,4,507.69,4
P09704,4,Beauty & Personal Care,4,0,0,99.9,only one year,4,518.99,4
P05282,4,"Construction tools ,arts & Others",4,0,110,0,only one year,4,520.9,4
P24206,5,"Sports, Toys & Leisure",4,0,0,112.7,only one year,4,520.92,4
P18776,3,Home & Furniture,4,0,99,99,last two years,4,521.25,4
P21013,4,Electronics & Technology,4,0,115.22,0,only one year,4,523.03,4
P07599,3,"Sports, Toys & Leisure",4,0,113.9,0,only one year,4,528.36,4
P04910,3,"Sports, Toys & Leisure",4,0,109.97,109.97,last two years,4,533.17,4
P07082,5,"Sports, Toys & Leisure",4,0,116,0,only one year,4,533.22,4
P27325,4,"Sports, Toys & Leisure",4,0,115,0,only one year,4,534.18,4
P29006,3,Home & Furniture,4,0,113,113,last two years,4,534.45,4
P11654,5,Home & Furniture,4,0,0,101.95,only one year,4,539.63,4
P19976,4,"Sports, Toys & Leisure",4,0,105,105,last two years,4,540,4
P01094,4,"Construction tools ,arts & Others",4,0,93.19,0,only one year,4,541.22,4
P24063,3,Beauty & Personal Care,4,0,118.9,0,only one year,4,542.87,4
P10272,4,Beauty & Personal Care,4,0,119.9,0,only one year,4,552.49,4
P08645,4,Beauty & Personal Care,4,0,115.97,115.97,last two years,4,553.77,4
P14925,4,Beauty & Personal Care,4,0,0,115.9,only one year,4,556.91,4
P07375,4,Home & Furniture,4,0,119.9,0,only one year,4,562.06,4
P01968,4,Home & Furniture,4,0,0,119.9,only one year,4,565.71,4
P02471,4,Home & Furniture,4,0,117.99,117.99,last two years,4,569.07,4
P16684,4,"Construction tools ,arts & Others",4,0,122.4,122.4,last two years,4,578.56,4
P31024,3,NULL,4,0,124.8,0,only one year,4,579.15,4
P16366,2,Home & Furniture,4,0,122.49,122.49,last two years,4,582.71,4
